lambda_,max_neurons,n_iter,window_size,step_size,n_neurons,n_samples,db_1990,db_2000,db_2010,db_2020,mean_db,min_db,max_db,time_seconds
3.0,80,250,5,1,80,4950,0.5633839533685518,0.7992777129052974,0.716554518159664,,0.6930720614778377,0.5633839533685518,0.7992777129052974,10.2
3.0,80,250,5,2,80,2475,0.5155712289385629,0.7533172710478786,0.7506442910829279,,0.6731775970231232,0.5155712289385629,0.7533172710478786,5.1
3.0,80,300,3,1,80,5280,0.5397482317257238,0.8160478053499903,0.8127711102374685,0.6923482817561918,0.7152288572673436,0.5397482317257238,0.8160478053499903,8.5
3.0,80,300,3,2,80,2640,0.7514079663517861,0.7972938776730629,0.8344813743298718,0.6207521694085025,0.7509838469408059,0.6207521694085025,0.8344813743298718,4.3
3.0,80,300,5,1,80,4950,0.5450310545527814,0.769643077620303,0.6637953546552432,,0.659489828942776,0.5450310545527814,0.769643077620303,12.2
3.0,80,300,5,2,80,2475,0.5686619626660486,0.8286942782272424,0.7522252862320753,,0.7165271757084554,0.5686619626660486,0.8286942782272424,6.1
3.0,100,150,3,1,100,5280,0.5050487243479843,0.9335475943425396,0.8388217815424652,0.6215578043908562,0.7247439761559613,0.5050487243479843,0.9335475943425396,5.2
3.0,100,150,3,2,100,2640,0.7547409189934863,0.888112795072463,0.7287436990401022,0.7064179720918989,0.7695038462994875,0.7064179720918989,0.888112795072463,2.6
3.0,100,150,5,1,100,4950,0.472784882723755,0.9607471323640001,0.8017653428663367,,0.7450991193180306,0.472784882723755,0.9607471323640001,7.6
3.0,100,150,5,2,100,2475,0.45371202890578943,0.8334868227260731,0.8063264434307869,,0.6978417650208831,0.45371202890578943,0.8334868227260731,3.8
3.0,100,200,3,1,100,5280,0.7616502034942669,0.7242676802841149,0.734165730450019,0.6255653146663592,0.71141223222369,0.6255653146663592,0.7616502034942669,6.9
3.0,100,200,3,2,100,2640,0.7187022849442368,0.7650704125442084,0.7838043186864131,0.710552874888496,0.7445324727658387,0.710552874888496,0.7838043186864131,3.6
3.0,100,200,5,1,99,4950,0.7768919297657955,0.8969484480314387,0.7812361964959548,,0.8183588580977297,0.7768919297657955,0.8969484480314387,10.0
3.0,100,200,5,2,100,2475,0.4499881074153623,0.7502044846335413,0.7841030041902309,,0.6614318654130448,0.4499881074153623,0.7841030041902309,5.2
3.0,100,250,3,1,100,5280,0.5052288025482963,0.8520514524778136,0.8239866067892727,0.66513999208576,0.7116017134752857,0.5052288025482963,0.8520514524778136,8.7
3.0,100,250,3,2,100,2640,0.45142834779704083,0.8500586236080651,0.7662528782264397,0.6472016346909214,0.6787353710806168,0.45142834779704083,0.8500586236080651,4.4
3.0,100,250,5,1,99,4950,0.4520908757154815,0.8887848339744425,0.7766853583445901,,0.705853689344838,0.4520908757154815,0.8887848339744425,12.6
3.0,100,250,5,2,100,2475,0.47461704000522975,0.6789821546404307,0.72856411217768,,0.6273877689411135,0.47461704000522975,0.72856411217768,6.4
3.0,100,300,3,1,100,5280,0.5024685092886317,0.6919111157257827,0.7119874602888714,0.6015465712641633,0.6269784141418623,0.5024685092886317,0.7119874602888714,10.6
3.0,100,300,3,2,100,2640,0.4349496519010743,0.8093092749926695,0.8159581890030243,0.6307846613844454,0.6727504443203034,0.4349496519010743,0.8159581890030243,5.3
3.0,100,300,5,1,100,4950,0.4495303671568509,0.48669670629009315,0.8119585584341303,,0.5827285439603581,0.4495303671568509,0.8119585584341303,15.1
3.0,100,300,5,2,100,2475,0.42538565514831356,0.8417087898565858,0.8457097442054317,,0.7042680630701104,0.42538565514831356,0.8457097442054317,7.7
3.0,120,150,3,1,120,5280,0.7599129370887155,0.948225132925387,0.8779905393142294,0.6758736781274292,0.8155005718639402,0.6758736781274292,0.948225132925387,6.2
3.0,120,150,3,2,120,2640,0.4061903625212645,0.9619701334284102,0.9758324442222048,0.677078400681803,0.7552678352134207,0.4061903625212645,0.9758324442222048,3.2
3.0,120,150,5,1,120,4950,0.47125594687277994,0.851159266747292,0.8154867531506848,,0.7126339889235855,0.47125594687277994,0.851159266747292,8.9
3.0,120,150,5,2,120,2475,0.8645877690686545,0.9083773140599405,0.8123232186172228,,0.861762767248606,0.8123232186172228,0.9083773140599405,4.5
3.0,120,200,3,1,120,5280,0.880637842776461,0.8971154031228291,0.8313544388111677,0.6897535412286211,0.8247153064847697,0.6897535412286211,0.8971154031228291,8.3
3.0,120,200,3,2,120,2640,0.4160945073554947,0.9237534055387153,0.728855514603291,0.6150258017971872,0.6709323073236722,0.4160945073554947,0.9237534055387153,4.2
3.0,120,200,5,1,120,4950,0.8152208905024984,0.9089348374059979,0.8893785945893794,,0.8711781074992918,0.8152208905024984,0.9089348374059979,12.0
3.0,120,200,5,2,120,2475,0.3990511584924287,0.907942348617814,0.8148726440022258,,0.7072887170374895,0.3990511584924287,0.907942348617814,6.1
3.0,120,250,3,1,120,5280,0.8660784958954846,0.9336061637204318,0.8898469625608423,0.673158546563112,0.8406725421849677,0.673158546563112,0.9336061637204318,10.3
3.0,120,250,3,2,120,2640,0.9042762893299917,0.8277783635092945,0.8498451688597202,0.6251299164688238,0.8017574345419576,0.6251299164688238,0.9042762893299917,5.3
3.0,120,250,5,1,120,4950,0.8289480396023556,0.8489711319225823,0.8421728116566747,,0.8400306610605375,0.8289480396023556,0.8489711319225823,14.9
3.0,120,250,5,2,120,2475,0.8262737990095642,0.9147355386886746,0.7988925074924532,,0.8466339483968973,0.7988925074924532,0.9147355386886746,7.6
3.0,120,300,3,1,120,5280,0.832918162476455,0.9287024336547246,0.8531312767445454,0.6841514415585817,0.8247258286085767,0.6841514415585817,0.9287024336547246,12.4
3.0,120,300,3,2,120,2640,0.4596621006101015,0.9095761473536828,0.8845514300648206,0.6429075690462454,0.7241743117687126,0.4596621006101015,0.9095761473536828,6.3
3.0,120,300,5,1,120,4950,0.8324749201601351,0.8995917887809205,0.727113238374682,,0.8197266491052458,0.727113238374682,0.8995917887809205,17.9
3.0,120,300,5,2,120,2475,0.42922320797249974,0.9227323571533557,0.8191733633816155,,0.7237096428358236,0.42922320797249974,0.9227323571533557,9.1
3.0,150,150,3,1,150,5280,0.8994344216063406,0.9072433123017339,0.8851589274940244,0.69933635017297,0.8477932528937672,0.69933635017297,0.9072433123017339,7.7
3.0,150,150,3,2,150,2640,0.9235529890222215,0.8439582546989373,0.867951806858137,0.6369326908300377,0.8180989353523334,0.6369326908300377,0.9235529890222215,3.9
3.0,150,150,5,1,150,4950,0.4143334535896271,0.929132078735657,0.8307110290745274,,0.7247255204666038,0.4143334535896271,0.929132078735657,11.1
3.0,150,150,5,2,149,2475,0.837231716089296,0.9090584269198033,0.7342065148248974,,0.8268322192779989,0.7342065148248974,0.9090584269198033,5.6
3.0,150,200,3,1,150,5280,0.8542649821708267,0.8218716184642526,0.8168658519201525,0.658718411352695,0.7879302159769817,0.658718411352695,0.8542649821708267,10.3
3.0,150,200,3,2,150,2640,0.8994699534774986,0.953482582354533,0.9086938524870981,0.6786591322069693,0.8600763801315248,0.6786591322069693,0.953482582354533,5.3
3.0,150,200,5,1,150,4950,0.8776870661388029,0.91252965377723,0.7410328883274301,,0.8437498694144877,0.7410328883274301,0.91252965377723,14.7
3.0,150,200,5,2,149,2475,0.34006870661460153,0.8433057315083784,0.8510469433835548,,0.6781404605021782,0.34006870661460153,0.8510469433835548,7.5
3.0,150,250,3,1,150,5280,0.4137324100061042,0.8489997792965666,0.8236930264231045,0.6005496160136261,0.6717437079348503,0.4137324100061042,0.8489997792965666,13.0
3.0,150,250,3,2,149,2640,0.9631883234692538,0.9320992907150399,0.8820905094956781,0.6628617598982399,0.8600599708945529,0.6628617598982399,0.9631883234692538,6.6
3.0,150,250,5,1,150,4950,0.8965960615689634,0.9141656061546737,0.8570339529396921,,0.8892652068877763,0.8570339529396921,0.9141656061546737,18.5
3.0,150,250,5,2,150,2475,0.8411860528849413,0.8500957664169924,0.7099919383906704,,0.8004245858975346,0.7099919383906704,0.8500957664169924,9.3
3.0,150,300,3,1,150,5280,0.8906457773488705,0.8488912221391605,0.8179740776511232,0.6395755987302514,0.7992716689673514,0.6395755987302514,0.8906457773488705,15.5
3.0,150,300,3,2,149,2640,0.8096534297615006,0.842913660879374,0.9011358455480467,0.6709240041294529,0.8061567350795935,0.6709240041294529,0.9011358455480467,7.8
3.0,150,300,5,1,150,4950,0.854417589700175,0.878198847518577,0.8462047535344264,,0.8596070635843928,0.8462047535344264,0.878198847518577,22.2
3.0,150,300,5,2,149,2475,0.8475229385251244,0.9450103117926714,0.7909356677077426,,0.8611563060085127,0.7909356677077426,0.9450103117926714,11.3
